Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
hepatitis c,nausea,yellowing_of_eyes,yellowish_skin,loss_of_appetite,family_history,,,,,,,,,,,,
hepatitis c,fatigue,family_history,loss_of_appetite,yellowish_skin,nausea,,,,,,,,,,,,
hepatitis c,fatigue,loss_of_appetite,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,,
hepatitis c,family_history,yellowish_skin,loss_of_appetite,,,,,,,,,,,,,,
hepatitis c,family_history,yellowish_skin,loss_of_appetite,fatigue,yellowing_of_eyes,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,yellowish_skin,fatigue,family_history,,,,,,,,,,,,,
hepatitis c,fatigue,loss_of_appetite,yellowish_skin,,,,,,,,,,,,,,
hepatitis c,nausea,family_history,yellowish_skin,loss_of_appetite,fatigue,,,,,,,,,,,,
hepatitis c,family_history,fatigue,loss_of_appetite,,,,,,,,,,,,,,
hepatitis c,fatigue,yellowish_skin,family_history,nausea,yellowing_of_eyes,,,,,,,,,,,,
hepatitis c,fatigue,nausea,family_history,yellowish_skin,loss_of_appetite,,,,,,,,,,,,
hepatitis c,yellowish_skin,nausea,fatigue,family_history,yellowing_of_eyes,,,,,,,,,,,,
hepatitis c,fatigue,family_history,loss_of_appetite,yellowing_of_eyes,yellowish_skin,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,loss_of_appetite,family_history,yellowish_skin,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,loss_of_appetite,yellowish_skin,fatigue,family_history,nausea,lack_of_concentration,,,,,,,,,,
hepatitis c,yellowish_skin,fatigue,family_history,nausea,,,,,,,,,,,,,
hepatitis c,nausea,yellowish_skin,loss_of_appetite,family_history,,,,,,,,,,,,,
hepatitis c,family_history,fatigue,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,yellowing_of_eyes,family_history,fatigue,yellowish_skin,nausea,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,yellowish_skin,nausea,,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,family_history,nausea,loss_of_appetite,fatigue,burning_micturition,,,,,,,,,,,
hepatitis c,family_history,yellowing_of_eyes,fatigue,yellowish_skin,nausea,loss_of_appetite,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,nausea,yellowish_skin,fatigue,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,yellowish_skin,fatigue,,,,,,,,,,,,,,
hepatitis c,fatigue,loss_of_appetite,nausea,breathlessness,,,,,,,,,,,,,
hepatitis c,family_history,loss_of_appetite,nausea,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,
hepatitis c,nausea,loss_of_appetite,family_history,,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,nausea,loss_of_appetite,fatigue,family_history,yellowish_skin,,,,,,,,,,,
hepatitis c,nausea,yellowish_skin,loss_of_appetite,yellowing_of_eyes,fatigue,family_history,,,,,,,,,,,
hepatitis c,loss_of_appetite,family_history,fatigue,nausea,,,,,,,,,,,,,
hepatitis c,yellowish_skin,loss_of_appetite,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,family_history,fatigue,nausea,,,,,,,,,,,,,
hepatitis c,nausea,fatigue,loss_of_appetite,family_history,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,yellowish_skin,fatigue,loss_of_appetite,,,,,,,,,,,,,
hepatitis c,yellowish_skin,fatigue,nausea,,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,nausea,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis c,fatigue,yellowish_skin,yellowing_of_eyes,nausea,loss_of_appetite,family_history,,,,,,,,,,,
hepatitis c,yellowish_skin,nausea,fatigue,yellowing_of_eyes,,,,,,,,,,,,,
hepatitis c,fatigue,loss_of_appetite,nausea,yellowish_skin,yellowing_of_eyes,swelling_of_stomach,,,,,,,,,,,
hepatitis c,family_history,fatigue,loss_of_appetite,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,
hepatitis c,nausea,fatigue,yellowing_of_eyes,family_history,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,fatigue,yellowish_skin,yellowing_of_eyes,swollen_blood_vessels,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,yellowish_skin,fatigue,,,,,,,,,,,,,,
hepatitis c,yellowish_skin,loss_of_appetite,family_history,fatigue,,,,,,,,,,,,,
hepatitis c,family_history,yellowish_skin,yellowing_of_eyes,fatigue,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,loss_of_appetite,fatigue,yellowish_skin,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,family_history,yellowish_skin,nausea,loss_of_appetite,,,,,,,,,,,,
hepatitis c,fatigue,family_history,nausea,,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,yellowish_skin,fatigue,family_history,nausea,,,,,,,,,,,,
hepatitis c,loss_of_appetite,family_history,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,,
hepatitis c,yellowish_skin,yellowing_of_eyes,nausea,fatigue,,,,,,,,,,,,,
hepatitis c,family_history,yellowish_skin,fatigue,loss_of_appetite,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,family_history,yellowish_skin,yellowing_of_eyes,nausea,fatigue,,,,,,,,,,,
hepatitis c,fatigue,yellowing_of_eyes,family_history,nausea,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,family_history,nausea,loss_of_appetite,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,family_history,nausea,yellowing_of_eyes,,,,,,,,,,,,,
hepatitis c,family_history,loss_of_appetite,fatigue,,,,,,,,,,,,,,
hepatitis c,yellowish_skin,loss_of_appetite,family_history,,,,,,,,,,,,,,
hepatitis c,family_history,fatigue,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis c,loss_of_appetite,family_history,yellowing_of_eyes,yellowish_skin,fatigue,nausea,,,,,,,,,,,
hepatitis c,family_history,nausea,yellowish_skin,loss_of_appetite,,,,,,,,,,,,,
hepatitis c,yellowish_skin,fatigue,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,yellowish_skin,fatigue,loss_of_appetite,nausea,,,,,,,,,,,,
hepatitis c,yellowish_skin,yellowing_of_eyes,loss_of_appetite,nausea,fatigue,,,,,,,,,,,,
hepatitis c,nausea,family_history,loss_of_appetite,,,,,,,,,,,,,,
hepatitis c,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,,,,,,,,,,,,
hepatitis c,nausea,fatigue,family_history,loss_of_appetite,,,,,,,,,,,,,
hepatitis c,nausea,yellowing_of_eyes,loss_of_appetite,yellowish_skin,fatigue,family_history,,,,,,,,,,,
hepatitis c,fatigue,yellowish_skin,yellowing_of_eyes,loss_of_appetite,nausea,,,,,,,,,,,,
hepatitis c,nausea,loss_of_appetite,family_history,fatigue,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,
hepatitis c,fatigue,yellowish_skin,nausea,family_history,yellowing_of_eyes,,,,,,,,,,,,
hepatitis c,family_history,fatigue,yellowing_of_eyes,yellowish_skin,fluid_overload,,,,,,,,,,,,
hepatitis c,family_history,fatigue,yellowish_skin,nausea,loss_of_appetite,,,,,,,,,,,,
hepatitis c,yellowing_of_eyes,fatigue,nausea,family_history,loss_of_appetite,,,,,,,,,,,,
hepatitis d,fatigue,joint_pain,dark_urine,yellowing_of_eyes,abdominal_pain,vomiting,yellowish_skin,nausea,loss_of_appetite,,,,,,,,
hepatitis d,nausea,yellowish_skin,loss_of_appetite,yellowing_of_eyes,,,,,,,,,,,,,
hepatitis d,joint_pain,yellowing_of_eyes,dark_urine,loss_of_appetite,vomiting,,,,,,,,,,,,
hepatitis d,dark_urine,joint_pain,loss_of_appetite,abdominal_pain,yellowish_skin,vomiting,nausea,yellowing_of_eyes,fatigue,,,,,,,,
hepatitis d,vomiting,nausea,joint_pain,fatigue,yellowing_of_eyes,dark_urine,yellowish_skin,loss_of_appetite,,,,,,,,,
hepatitis d,nausea,dark_urine,loss_of_appetite,yellowing_of_eyes,yellowish_skin,abdominal_pain,fatigue,joint_pain,,,,,,,,,
hepatitis d,abdominal_pain,dark_urine,nausea,fatigue,joint_pain,yellowing_of_eyes,yellowish_skin,anxiety,,,,,,,,,
hepatitis d,abdominal_pain,nausea,yellowish_skin,,,,,,,,,,,,,,
hepatitis d,fatigue,abdominal_pain,yellowing_of_eyes,nausea,joint_pain,vomiting,dark_urine,yellowish_skin,loss_of_appetite,,,,,,,,
hepatitis d,dark_urine,fatigue,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,nausea,vomiting,dark_urine,yellowing_of_eyes,abdominal_pain,joint_pain,receiving_unsterile_injections,,,,,,,,,
hepatitis d,yellowing_of_eyes,joint_pain,loss_of_appetite,nausea,vomiting,fatigue,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,
hepatitis d,fatigue,vomiting,yellowish_skin,abdominal_pain,,,,,,,,,,,,,
hepatitis d,vomiting,joint_pain,dark_urine,abdominal_pain,fatigue,,,,,,,,,,,,
hepatitis d,vomiting,fatigue,dark_urine,,,,,,,,,,,,,,
hepatitis d,abdominal_pain,vomiting,joint_pain,yellowing_of_eyes,fatigue,,,,,,,,,,,,
hepatitis d,yellowish_skin,abdominal_pain,joint_pain,yellowing_of_eyes,fatigue,nausea,vomiting,loss_of_appetite,dark_urine,,,,,,,,
hepatitis d,dark_urine,loss_of_appetite,fatigue,yellowing_of_eyes,vomiting,redness_of_eyes,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,vomiting,dark_urine,,,,,,,,,,,,,,
hepatitis d,dark_urine,abdominal_pain,vomiting,loss_of_appetite,yellowing_of_eyes,nausea,fatigue,,,,,,,,,,
hepatitis d,yellowish_skin,loss_of_appetite,abdominal_pain,fatigue,nausea,joint_pain,mood_swings,,,,,,,,,,
hepatitis d,fatigue,dark_urine,yellowing_of_eyes,abdominal_pain,yellowish_skin,loss_of_appetite,,,,,,,,,,,
hepatitis d,nausea,vomiting,abdominal_pain,dark_urine,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,fatigue,joint_pain,yellowish_skin,abdominal_pain,vomiting,,,,,,,,,,,
hepatitis d,nausea,fatigue,joint_pain,,,,,,,,,,,,,,
hepatitis d,joint_pain,yellowing_of_eyes,loss_of_appetite,nausea,abdominal_pain,,,,,,,,,,,,
hepatitis d,fatigue,dark_urine,vomiting,,,,,,,,,,,,,,
hepatitis d,dark_urine,yellowing_of_eyes,joint_pain,abdominal_pain,yellowish_skin,nausea,loss_of_appetite,fatigue,,,,,,,,,
hepatitis d,vomiting,joint_pain,nausea,fatigue,yellowing_of_eyes,abdominal_pain,yellowish_skin,,,,,,,,,,
hepatitis d,dark_urine,yellowish_skin,loss_of_appetite,vomiting,joint_pain,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
hepatitis d,joint_pain,vomiting,dark_urine,yellowing_of_eyes,yellowish_skin,,,,,,,,,,,,
hepatitis d,abdominal_pain,loss_of_appetite,joint_pain,,,,,,,,,,,,,,
hepatitis d,vomiting,fatigue,yellowing_of_eyes,loss_of_appetite,yellowish_skin,nausea,joint_pain,,,,,,,,,,
hepatitis d,yellowing_of_eyes,vomiting,abdominal_pain,joint_pain,yellowish_skin,fatigue,dark_urine,,,,,,,,,,
hepatitis d,abdominal_pain,yellowish_skin,fatigue,dark_urine,loss_of_appetite,nausea,,,,,,,,,,,
hepatitis d,joint_pain,yellowing_of_eyes,fatigue,nausea,vomiting,dark_urine,,,,,,,,,,,
hepatitis d,yellowish_skin,dark_urine,fatigue,abdominal_pain,nausea,dizziness,,,,,,,,,,,
hepatitis d,joint_pain,dark_urine,loss_of_appetite,cough,,,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,joint_pain,vomiting,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,fatigue,joint_pain,vomiting,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
hepatitis d,fatigue,joint_pain,dark_urine,abdominal_pain,nausea,yellowish_skin,,,,,,,,,,,
hepatitis d,abdominal_pain,yellowish_skin,dark_urine,joint_pain,loss_of_appetite,nausea,vomiting,fatigue,yellowing_of_eyes,,,,,,,,
hepatitis d,loss_of_appetite,joint_pain,yellowing_of_eyes,vomiting,nausea,abdominal_pain,,,,,,,,,,,
hepatitis d,yellowish_skin,dark_urine,vomiting,loss_of_appetite,fatigue,yellowing_of_eyes,abdominal_pain,nausea,joint_pain,,,,,,,,
hepatitis d,dark_urine,yellowing_of_eyes,joint_pain,,,,,,,,,,,,,,
hepatitis d,vomiting,joint_pain,loss_of_appetite,yellowish_skin,nausea,yellowing_of_eyes,dark_urine,,,,,,,,,,
hepatitis d,fatigue,joint_pain,dark_urine,,,,,,,,,,,,,,
hepatitis d,abdominal_pain,nausea,yellowing_of_eyes,dark_urine,loss_of_appetite,vomiting,,,,,,,,,,,
hepatitis d,joint_pain,abdominal_pain,fatigue,yellowish_skin,vomiting,loss_of_appetite,dark_urine,nausea,yellowing_of_eyes,,,,,,,,
hepatitis d,vomiting,yellowing_of_eyes,loss_of_appetite,yellowish_skin,nausea,dark_urine,joint_pain,abdominal_pain,fatigue,,,,,,,,
hepatitis d,vomiting,yellowing_of_eyes,abdominal_pain,loss_of_appetite,,,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,joint_pain,loss_of_appetite,yellowish_skin,abdominal_pain,nausea,vomiting,fatigue,,,,,,,,,
hepatitis d,yellowing_of_eyes,joint_pain,abdominal_pain,fatigue,nausea,vomiting,dark_urine,,,,,,,,,,
hepatitis d,nausea,dark_urine,yellowing_of_eyes,loss_of_appetite,vomiting,fatigue,yellowish_skin,joint_pain,,,,,,,,,
hepatitis d,yellowing_of_eyes,yellowish_skin,nausea,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,fatigue,yellowish_skin,vomiting,yellowing_of_eyes,abdominal_pain,dark_urine,joint_pain,,,,,,,,,
hepatitis d,dark_urine,vomiting,yellowish_skin,yellowing_of_eyes,fatigue,,,,,,,,,,,,
hepatitis d,fatigue,loss_of_appetite,dark_urine,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,joint_pain,abdominal_pain,yellowish_skin,nausea,fatigue,,,,,,,,,,,
hepatitis d,nausea,loss_of_appetite,vomiting,yellowish_skin,abdominal_pain,yellowing_of_eyes,dark_urine,fatigue,joint_pain,,,,,,,,
hepatitis d,yellowish_skin,fatigue,abdominal_pain,nausea,joint_pain,,,,,,,,,,,,
hepatitis d,fatigue,loss_of_appetite,joint_pain,yellowish_skin,,,,,,,,,,,,,
hepatitis d,dark_urine,yellowing_of_eyes,nausea,abdominal_pain,,,,,,,,,,,,,
hepatitis d,vomiting,abdominal_pain,loss_of_appetite,yellowish_skin,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,fatigue,abdominal_pain,dark_urine,yellowing_of_eyes,vomiting,yellowish_skin,nausea,blood_in_sputum,,,,,,,,
hepatitis d,yellowing_of_eyes,yellowish_skin,vomiting,loss_of_appetite,fatigue,,,,,,,,,,,,
hepatitis d,fatigue,loss_of_appetite,dark_urine,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,joint_pain,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis d,abdominal_pain,loss_of_appetite,dark_urine,yellowish_skin,joint_pain,yellowing_of_eyes,fatigue,nausea,vomiting,,,,,,,,
hepatitis d,fatigue,abdominal_pain,nausea,weight_gain,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,fatigue,yellowing_of_eyes,yellowish_skin,blackheads,,,,,,,,,,,,
hepatitis d,dark_urine,loss_of_appetite,vomiting,nausea,abdominal_pain,,,,,,,,,,,,
hepatitis d,yellowish_skin,loss_of_appetite,abdominal_pain,vomiting,yellowing_of_eyes,joint_pain,dark_urine,nausea,,,,,,,,,
hepatitis d,fatigue,abdominal_pain,nausea,yellowing_of_eyes,vomiting,yellowish_skin,joint_pain,dark_urine,,,,,,,,,
hepatitis d,loss_of_appetite,abdominal_pain,yellowish_skin,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,nausea,fatigue,yellowish_skin,dark_urine,joint_pain,,,,,,,,,,,
hepatitis d,yellowish_skin,fatigue,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis d,fatigue,yellowish_skin,loss_of_appetite,dark_urine,abdominal_pain,nausea,,,,,,,,,,,
hepatitis d,nausea,yellowish_skin,joint_pain,yellowing_of_eyes,vomiting,loss_of_appetite,,,,,,,,,,,
hepatitis d,abdominal_pain,loss_of_appetite,joint_pain,dark_urine,nausea,fatigue,,,,,,,,,,,
hepatitis d,abdominal_pain,vomiting,yellowish_skin,joint_pain,nausea,loss_of_appetite,yellowing_of_eyes,,,,,,,,,,
hepatitis d,nausea,vomiting,dark_urine,yellowish_skin,fatigue,loss_of_appetite,abdominal_pain,joint_pain,,,,,,,,,
hepatitis d,abdominal_pain,yellowing_of_eyes,yellowish_skin,loss_of_appetite,fatigue,,,,,,,,,,,,
hepatitis d,fatigue,dark_urine,loss_of_appetite,nausea,joint_pain,yellowish_skin,vomiting,,,,,,,,,,
hepatitis d,vomiting,joint_pain,yellowish_skin,nausea,,,,,,,,,,,,,
hepatitis d,dark_urine,joint_pain,loss_of_appetite,abdominal_pain,fatigue,yellowish_skin,yellowing_of_eyes,spotting_ urination,,,,,,,,,
hepatitis d,vomiting,joint_pain,nausea,,,,,,,,,,,,,,
hepatitis d,joint_pain,vomiting,dark_urine,yellowish_skin,,,,,,,,,,,,,
hepatitis d,nausea,joint_pain,yellowing_of_eyes,yellowish_skin,abdominal_pain,dark_urine,,,,,,,,,,,
hepatitis d,fatigue,dark_urine,yellowing_of_eyes,vomiting,,,,,,,,,,,,,
hepatitis d,vomiting,yellowing_of_eyes,nausea,loss_of_appetite,abdominal_pain,joint_pain,yellowish_skin,dark_urine,fatigue,slurred_speech,,,,,,,
hepatitis d,yellowing_of_eyes,dark_urine,fatigue,loss_of_appetite,abdominal_pain,,,,,,,,,,,,
hepatitis d,nausea,dark_urine,abdominal_pain,fatigue,joint_pain,yellowish_skin,vomiting,yellowing_of_eyes,,,,,,,,,
hepatitis d,abdominal_pain,vomiting,yellowish_skin,yellowing_of_eyes,loss_of_appetite,,,,,,,,,,,,
hepatitis d,loss_of_appetite,abdominal_pain,fatigue,vomiting,joint_pain,dark_urine,yellowing_of_eyes,yellowish_skin,nausea,,,,,,,,
hepatitis d,joint_pain,yellowing_of_eyes,dark_urine,abdominal_pain,nausea,vomiting,loss_of_appetite,fatigue,,,,,,,,,
hepatitis d,yellowish_skin,joint_pain,abdominal_pain,dark_urine,vomiting,fatigue,loss_of_appetite,nausea,yellowing_of_eyes,loss_of_balance,,,,,,,
hepatitis d,joint_pain,loss_of_appetite,fatigue,,,,,,,,,,,,,,
hepatitis d,joint_pain,dark_urine,vomiting,fatigue,yellowish_skin,nausea,abdominal_pain,yellowing_of_eyes,,,,,,,,,
hepatitis d,abdominal_pain,yellowing_of_eyes,joint_pain,loss_of_appetite,vomiting,nausea,fatigue,yellowish_skin,,,,,,,,,
hepatitis d,loss_of_appetite,dark_urine,fatigue,vomiting,yellowish_skin,joint_pain,,,,,,,,,,,
hepatitis d,dark_urine,fatigue,nausea,loss_of_appetite,abdominal_pain,vomiting,yellowish_skin,joint_pain,yellowing_of_eyes,,,,,,,,
hepatitis d,loss_of_appetite,yellowish_skin,vomiting,,,,,,,,,,,,,,
hepatitis d,fatigue,yellowing_of_eyes,nausea,dark_urine,bloody_stool,,,,,,,,,,,,
hepatitis d,abdominal_pain,dark_urine,vomiting,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,yellowing_of_eyes,nausea,,,,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,abdominal_pain,fatigue,,,,,,,,,,,,,,
hepatitis d,nausea,dark_urine,yellowish_skin,abdominal_pain,fatigue,vomiting,joint_pain,yellowing_of_eyes,,,,,,,,,
hepatitis d,loss_of_appetite,vomiting,nausea,abdominal_pain,yellowing_of_eyes,fatigue,,,,,,,,,,,
hepatitis d,loss_of_appetite,dark_urine,nausea,yellowing_of_eyes,abdominal_pain,fatigue,vomiting,knee_pain,,,,,,,,,
hepatitis d,nausea,yellowing_of_eyes,yellowish_skin,dark_urine,fatigue,abdominal_pain,joint_pain,,,,,,,,,,
hepatitis d,joint_pain,nausea,yellowish_skin,dark_urine,fatigue,loss_of_appetite,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,loss_of_appetite,yellowish_skin,vomiting,nausea,dark_urine,joint_pain,,,,,,,,,,
hepatitis d,yellowing_of_eyes,vomiting,yellowish_skin,dark_urine,nausea,abdominal_pain,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,yellowish_skin,fatigue,dark_urine,,,,,,,,,,,,,
hepatitis d,abdominal_pain,nausea,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis d,dark_urine,nausea,vomiting,loss_of_appetite,abdominal_pain,joint_pain,fatigue,yellowing_of_eyes,,,,,,,,,
hepatitis d,yellowish_skin,nausea,joint_pain,fatigue,vomiting,dark_urine,loss_of_appetite,abdominal_pain,,,,,,,,,
hepatitis d,joint_pain,vomiting,nausea,yellowish_skin,,,,,,,,,,,,,
hepatitis d,yellowish_skin,nausea,joint_pain,,,,,,,,,,,,,,
hepatitis d,vomiting,abdominal_pain,fatigue,dark_urine,loss_of_appetite,yellowish_skin,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,fatigue,joint_pain,yellowish_skin,dark_urine,,,,,,,,,,,,
hepatitis d,dark_urine,yellowing_of_eyes,fatigue,vomiting,nausea,abdominal_pain,loss_of_appetite,joint_pain,,,,,,,,,
hepatitis d,vomiting,abdominal_pain,yellowish_skin,,,,,,,,,,,,,,
hepatitis d,vomiting,fatigue,joint_pain,nausea,dark_urine,,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,vomiting,loss_of_appetite,fatigue,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,fatigue,vomiting,joint_pain,dark_urine,yellowing_of_eyes,abdominal_pain,yellowish_skin,,,,,,,,,
hepatitis d,dark_urine,yellowish_skin,abdominal_pain,joint_pain,vomiting,fatigue,loss_of_appetite,yellowing_of_eyes,congestion,,,,,,,,
hepatitis d,yellowish_skin,abdominal_pain,loss_of_appetite,yellowing_of_eyes,nausea,fatigue,dark_urine,vomiting,,,,,,,,,
hepatitis d,vomiting,loss_of_appetite,fatigue,abdominal_pain,yellowish_skin,yellowing_of_eyes,joint_pain,,,,,,,,,,
hepatitis d,loss_of_appetite,yellowish_skin,joint_pain,dark_urine,abdominal_pain,yellowing_of_eyes,vomiting,nausea,,,,,,,,,
hepatitis d,vomiting,abdominal_pain,yellowish_skin,,,,,,,,,,,,,,
hepatitis d,fatigue,vomiting,loss_of_appetite,dark_urine,yellowing_of_eyes,,,,,,,,,,,,
hepatitis d,loss_of_appetite,yellowish_skin,fatigue,abdominal_pain,yellowing_of_eyes,vomiting,,,,,,,,,,,
hepatitis d,yellowish_skin,vomiting,nausea,fatigue,abdominal_pain,yellowing_of_eyes,dark_urine,,,,,,,,,,
hepatitis d,vomiting,nausea,dark_urine,loss_of_appetite,fatigue,joint_pain,,,,,,,,,,,
hepatitis d,joint_pain,loss_of_appetite,nausea,yellowish_skin,dark_urine,,,,,,,,,,,,
hepatitis d,vomiting,abdominal_pain,dark_urine,joint_pain,nausea,yellowish_skin,loss_of_appetite,,,,,,,,,,
hepatitis d,nausea,fatigue,yellowish_skin,dark_urine,loss_of_appetite,yellowing_of_eyes,abdominal_pain,joint_pain,,,,,,,,,
hepatitis d,dark_urine,vomiting,fatigue,,,,,,,,,,,,,,
hepatitis d,loss_of_appetite,dark_urine,abdominal_pain,fatigue,vomiting,nausea,yellowish_skin,yellowing_of_eyes,joint_pain,,,,,,,,
hepatitis d,dark_urine,nausea,joint_pain,yellowing_of_eyes,fatigue,abdominal_pain,,,,,,,,,,,
hepatitis d,loss_of_appetite,joint_pain,nausea,,,,,,,,,,,,,,
hepatitis d,joint_pain,abdominal_pain,fatigue,yellowing_of_eyes,vomiting,yellowish_skin,,,,,,,,,,,
hepatitis d,joint_pain,dark_urine,fatigue,abdominal_pain,nausea,yellowing_of_eyes,yellowish_skin,vomiting,loss_of_appetite,,,,,,,,
hepatitis d,loss_of_appetite,joint_pain,dark_urine,yellowing_of_eyes,nausea,fatigue,vomiting,abdominal_pain,yellowish_skin,,,,,,,,
hepatitis d,loss_of_appetite,dark_urine,yellowing_of_eyes,,,,,,,,,,,,,,
hepatitis d,yellowing_of_eyes,loss_of_appetite,vomiting,nausea,yellowish_skin,dark_urine,fatigue,joint_pain,abdominal_pain,,,,,,,,
